age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,label,pa
,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,0.0,0.0,40.0,,0,1
54.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,Puerto-Rico,1,1
22.0,Private,HS-grad,9.0,,Adm-clerical,,White,0.0,,40.0,United-States,0,1
52.0,Local-gov,HS-grad,9.0,,Adm-clerical,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
33.0,Private,10th,6.0,Separated,Handlers-cleaners,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
42.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,40.0,United-States,1,1
19.0,Without-pay,HS-grad,9.0,Never-married,Farming-fishing,,White,0.0,0.0,10.0,United-States,0,1
45.0,Private,Some-college,,Divorced,Craft-repair,Unmarried,White,0.0,0.0,99.0,United-States,0,1
,Self-emp-not-inc,HS-grad,9.0,,Craft-repair,Husband,Black,3103.0,0.0,,United-States,0,1
46.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,0.0,1590.0,,United-States,0,0
25.0,Private,Some-college,10.0,Married-civ-spouse,,Husband,,,0.0,40.0,United-States,0,1
90.0,,,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0.0,,40.0,United-States,0,1
33.0,Private,HS-grad,9.0,Never-married,Sales,Own-child,Black,0.0,0.0,40.0,United-States,0,0
,Private,,,Divorced,,Not-in-family,,0.0,0.0,70.0,United-States,0,1
47.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,0.0,0.0,,United-States,1,1
38.0,Local-gov,Masters,,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,43.0,United-States,0,1
35.0,,Prof-school,15.0,,,Not-in-family,Asian-Pac-Islander,4787.0,0.0,45.0,Japan,1,1
37.0,Private,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,30.0,United-States,0,1
53.0,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,70.0,,1,1
56.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,40.0,United-States,1,1
,Private,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,15.0,United-States,0,1
44.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,,Black,0.0,0.0,40.0,,0,1
50.0,Private,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,0.0,0.0,36.0,United-States,0,0
,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,0.0,0.0,20.0,United-States,0,1
36.0,Private,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,40.0,,0,0
37.0,Private,11th,7.0,Divorced,Handlers-cleaners,Not-in-family,,0.0,0.0,40.0,United-States,0,0
32.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,,40.0,,0,0
38.0,Self-emp-not-inc,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,60.0,United-States,0,1
62.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,,,84.0,United-States,0,0
46.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
41.0,Private,,9.0,Never-married,Machine-op-inspct,Not-in-family,White,2174.0,0.0,41.0,United-States,0,1
37.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,15.0,United-States,0,1
27.0,Private,,10.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,45.0,,0,0
38.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,40.0,,0,1
35.0,Private,12th,8.0,Never-married,Sales,Not-in-family,,0.0,,40.0,United-States,0,0
34.0,Private,,13.0,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,0.0,0.0,40.0,United-States,0,0
50.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,Black,0.0,0.0,40.0,,0,1
28.0,Private,,10.0,Married-civ-spouse,Adm-clerical,Wife,White,7298.0,0.0,32.0,United-States,1,0
67.0,Local-gov,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,Black,6360.0,0.0,35.0,United-States,0,0
34.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,30.0,United-States,0,1
19.0,Private,Some-college,10.0,,Sales,Own-child,White,0.0,,25.0,United-States,0,0
23.0,Private,,9.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,30.0,United-States,0,1
50.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,0.0,0.0,45.0,United-States,1,1
45.0,Local-gov,Masters,14.0,Married-civ-spouse,Exec-managerial,,White,7688.0,0.0,50.0,United-States,1,1
17.0,Private,12th,8.0,Never-married,Other-service,,White,0.0,0.0,16.0,,0,1
59.0,,HS-grad,9.0,Married-civ-spouse,,Wife,White,,0.0,40.0,United-States,1,0
,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,,United-States,0,0
21.0,Private,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
50.0,Private,Prof-school,15.0,,,Husband,,0.0,0.0,,United-States,1,1
,Private,10th,6.0,,Sales,Own-child,White,0.0,0.0,20.0,United-States,0,0
63.0,Private,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
31.0,Local-gov,Masters,14.0,Never-married,,Not-in-family,White,0.0,,43.0,United-States,0,1
45.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,0.0,,40.0,United-States,0,1
25.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,,0.0,,,0,1
20.0,Private,12th,8.0,Never-married,Farming-fishing,Own-child,White,0.0,0.0,40.0,United-States,0,1
31.0,Private,Some-college,10.0,Never-married,Sales,Other-relative,White,0.0,0.0,40.0,,0,0
42.0,Private,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,France,0,1
56.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,1,1
47.0,Private,HS-grad,9.0,,Farming-fishing,,,0.0,0.0,46.0,United-States,0,0
69.0,Private,HS-grad,,Divorced,Other-service,Not-in-family,White,0.0,0.0,32.0,United-States,0,0
42.0,Private,Bachelors,13.0,Married-civ-spouse,,Wife,White,0.0,0.0,55.0,United-States,0,0
19.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Other,0.0,0.0,60.0,Guatemala,0,0
56.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,,,White,0.0,0.0,50.0,United-States,0,1
33.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,1902.0,50.0,United-States,1,1
61.0,Federal-gov,Masters,14.0,Widowed,Prof-specialty,,,0.0,0.0,40.0,United-States,0,0
38.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,0.0,0.0,35.0,United-States,0,0
50.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,99999.0,0.0,50.0,United-States,1,1
39.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,0.0,0.0,50.0,United-States,1,1
35.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,50.0,United-States,0,1
27.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,0.0,0.0,44.0,United-States,0,0
,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,,40.0,United-States,1,1
,State-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
20.0,,Some-college,,Never-married,,Not-in-family,White,0.0,,15.0,United-States,0,0
,Federal-gov,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,,United-States,1,1
59.0,Private,Some-college,10.0,Separated,Adm-clerical,,White,0.0,0.0,40.0,United-States,0,1
54.0,Self-emp-inc,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,60.0,,1,1
,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,1902.0,,United-States,1,1
53.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,,White,,0.0,30.0,United-States,0,1
20.0,Private,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,0.0,0.0,30.0,United-States,0,0
54.0,Federal-gov,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
41.0,Self-emp-not-inc,Masters,14.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,0.0,0.0,45.0,United-States,1,1
33.0,Local-gov,,9.0,Divorced,,Not-in-family,,0.0,0.0,55.0,United-States,0,0
35.0,Private,HS-grad,9.0,Widowed,Exec-managerial,Unmarried,White,0.0,0.0,30.0,,0,0
,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,,,0,1
,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,1485.0,70.0,United-States,1,1
29.0,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
56.0,Self-emp-not-inc,Masters,14.0,Divorced,Sales,Unmarried,White,,2339.0,60.0,United-States,0,0
23.0,Private,Bachelors,13.0,,Prof-specialty,Not-in-family,White,0.0,0.0,25.0,United-States,0,0
30.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,0.0,0.0,35.0,United-States,0,0
17.0,Private,11th,7.0,Never-married,Priv-house-serv,Own-child,White,0.0,0.0,25.0,United-States,0,0
,Local-gov,Some-college,10.0,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,0.0,0.0,40.0,United-States,0,0
25.0,Private,1st-4th,2.0,Never-married,Priv-house-serv,Not-in-family,White,0.0,0.0,40.0,Guatemala,0,0
,State-gov,,11.0,,Protective-serv,Husband,White,0.0,0.0,40.0,United-States,1,1
42.0,Private,HS-grad,9.0,Never-married,Other-service,Other-relative,,0.0,0.0,40.0,United-States,0,1
19.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,,White,0.0,0.0,30.0,United-States,0,1
32.0,Private,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,45.0,United-States,0,0
44.0,Private,,,,,Unmarried,White,0.0,0.0,40.0,United-States,0,0
53.0,Private,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,36.0,United-States,1,1
47.0,Self-emp-not-inc,Bachelors,13.0,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,0.0,0.0,,,0,0
24.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,,United-States,0,1
30.0,State-gov,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,Black,0.0,0.0,,United-States,1,0
42.0,Private,HS-grad,9.0,Separated,Sales,Unmarried,White,0.0,0.0,45.0,United-States,0,0
19.0,,HS-grad,9.0,Never-married,Other-service,,Black,0.0,0.0,,United-States,0,0
37.0,Self-emp-not-inc,11th,7.0,Never-married,Farming-fishing,Own-child,White,0.0,0.0,37.0,United-States,0,1
26.0,Self-emp-not-inc,10th,6.0,,Farming-fishing,Husband,White,0.0,0.0,99.0,United-States,0,1
,Local-gov,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,0.0,1719.0,16.0,,0,1
52.0,,,10.0,Married-civ-spouse,Sales,,White,0.0,0.0,40.0,United-States,0,1
,Local-gov,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,0,1
40.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,99999.0,0.0,40.0,,1,1
32.0,Private,HS-grad,9.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,0.0,0.0,40.0,United-States,0,1
,Private,HS-grad,9.0,Married-civ-spouse,,,,0.0,0.0,40.0,United-States,0,1
42.0,Local-gov,Masters,,Never-married,Prof-specialty,Not-in-family,White,,1741.0,35.0,United-States,0,0
,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
47.0,Private,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,40.0,United-States,0,1
28.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,,0.0,0.0,40.0,,1,0
27.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0.0,0.0,,South,0,0
61.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,0.0,0.0,40.0,United-States,0,1
47.0,,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,0.0,0.0,40.0,,0,1
30.0,Private,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
54.0,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0.0,0.0,40.0,United-States,1,0
56.0,Local-gov,Prof-school,,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,0.0,0.0,40.0,,1,1
69.0,Private,Some-college,10.0,Widowed,,Not-in-family,White,0.0,0.0,24.0,United-States,0,0
30.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,1,1
36.0,Private,Some-college,10.0,Married-civ-spouse,,Husband,White,0.0,0.0,,Canada,1,1
42.0,Self-emp-not-inc,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,60.0,United-States,0,1
45.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,45.0,United-States,1,1
39.0,Private,Bachelors,,Married-civ-spouse,Prof-specialty,Wife,White,7688.0,0.0,20.0,United-States,1,0
26.0,Private,11th,7.0,Divorced,Adm-clerical,Own-child,White,0.0,0.0,40.0,,0,0
28.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,,United-States,1,1
31.0,Private,Masters,14.0,,Sales,Husband,,,0.0,40.0,United-States,1,1
,Private,,3.0,Separated,Farming-fishing,Other-relative,White,0.0,0.0,60.0,Mexico,0,1
51.0,Private,HS-grad,,Never-married,Exec-managerial,Other-relative,White,0.0,0.0,40.0,United-States,0,0
29.0,Private,HS-grad,9.0,,Sales,Husband,White,0.0,0.0,60.0,United-States,0,1
38.0,Local-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,0.0,2258.0,,United-States,0,0
64.0,Private,Some-college,,Widowed,Exec-managerial,,White,0.0,0.0,10.0,United-States,0,0
26.0,State-gov,Some-college,10.0,Never-married,Protective-serv,Own-child,White,0.0,0.0,40.0,United-States,0,1
,Private,5th-6th,3.0,Married-spouse-absent,Sales,Not-in-family,White,0.0,0.0,22.0,United-States,0,1
32.0,,,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,48.0,United-States,0,1
29.0,Private,Some-college,10.0,,Sales,,White,0.0,0.0,40.0,United-States,0,0
51.0,,1st-4th,2.0,Separated,,Unmarried,White,0.0,0.0,,Mexico,0,0
21.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,0.0,0.0,,United-States,0,1
26.0,,10th,6.0,Separated,,,White,0.0,0.0,40.0,Puerto-Rico,0,0
33.0,Local-gov,Bachelors,,,Prof-specialty,,Black,0.0,0.0,40.0,,0,1
26.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
52.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,2105.0,,40.0,,0,1
31.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,0,1
29.0,Local-gov,HS-grad,9.0,Never-married,Protective-serv,Unmarried,White,0.0,0.0,45.0,United-States,0,1
19.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,0.0,0.0,27.0,United-States,0,0
51.0,Private,,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0.0,0.0,40.0,United-States,0,0
45.0,Private,9th,5.0,Separated,Other-service,Unmarried,Other,0.0,0.0,,Trinadad&Tobago,0,0
20.0,Private,HS-grad,9.0,Married-civ-spouse,,,Black,0.0,0.0,32.0,United-States,0,1
,Private,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,0.0,0.0,48.0,United-States,0,1
43.0,Private,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,,United-States,1,1
52.0,Local-gov,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,0,1
46.0,Private,Some-college,10.0,Divorced,Adm-clerical,,White,0.0,0.0,24.0,United-States,0,0
24.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,0,1
20.0,Private,9th,5.0,,,Not-in-family,White,0.0,0.0,50.0,United-States,0,1
38.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,60.0,United-States,0,1
44.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,0.0,,,Mexico,0,0
24.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
32.0,State-gov,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,75.0,United-States,1,1
49.0,Private,7th-8th,4.0,,,Other-relative,,0.0,,35.0,United-States,0,1
,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
31.0,Private,HS-grad,9.0,Separated,Adm-clerical,,White,,0.0,45.0,United-States,0,1
46.0,,5th-6th,3.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,Mexico,0,1
46.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
46.0,Local-gov,Some-college,,,Protective-serv,Husband,White,0.0,,70.0,United-States,1,1
29.0,Private,,9.0,Married-spouse-absent,Other-service,Not-in-family,Other,0.0,0.0,40.0,Columbia,0,0
37.0,Private,HS-grad,9.0,Married-civ-spouse,,,White,0.0,0.0,40.0,United-States,0,1
44.0,,7th-8th,4.0,Married-civ-spouse,,Husband,,0.0,0.0,,United-States,0,1
28.0,,Some-college,10.0,,,Own-child,Black,0.0,0.0,40.0,United-States,0,0
28.0,Self-emp-not-inc,Bachelors,13.0,Never-married,Protective-serv,Own-child,White,0.0,0.0,40.0,United-States,0,1
48.0,,HS-grad,,Widowed,Adm-clerical,Unmarried,White,0.0,0.0,40.0,United-States,0,0
52.0,,11th,7.0,,Machine-op-inspct,Not-in-family,Black,0.0,,20.0,United-States,0,0
19.0,Private,HS-grad,9.0,Never-married,Farming-fishing,Other-relative,White,0.0,0.0,,United-States,0,1
31.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,99999.0,0.0,55.0,United-States,1,1
,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,0,1
,,Some-college,10.0,Never-married,,Own-child,White,0.0,0.0,2.0,United-States,0,1
46.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,44.0,United-States,1,1
51.0,Self-emp-not-inc,,9.0,Married-civ-spouse,Farming-fishing,Husband,White,3103.0,0.0,60.0,United-States,1,1
50.0,Private,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,1902.0,45.0,United-States,1,1
38.0,Private,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,3942.0,0.0,84.0,Portugal,0,1
40.0,Local-gov,HS-grad,9.0,,Craft-repair,Husband,Black,0.0,0.0,35.0,United-States,0,1
58.0,,Some-college,10.0,Divorced,Machine-op-inspct,,Other,0.0,0.0,40.0,Mexico,0,1
36.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,1,1
26.0,Local-gov,,13.0,Never-married,Prof-specialty,Own-child,Black,0.0,0.0,,,0,0
17.0,,12th,8.0,Never-married,,Own-child,White,0.0,,40.0,United-States,0,0
49.0,Private,10th,6.0,Divorced,Other-service,Not-in-family,White,0.0,0.0,48.0,United-States,0,1
39.0,State-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,5178.0,0.0,,United-States,1,0
46.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,0.0,45.0,United-States,1,1
26.0,Private,HS-grad,9.0,Separated,Sales,Unmarried,,0.0,,37.0,United-States,0,0
40.0,Federal-gov,Masters,14.0,,Tech-support,,White,0.0,0.0,40.0,United-States,0,0
53.0,State-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
60.0,Self-emp-not-inc,Some-college,10.0,,Exec-managerial,Husband,White,0.0,0.0,,United-States,0,1
28.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,0.0,0.0,40.0,,0,1
22.0,,Some-college,10.0,Never-married,,Not-in-family,Asian-Pac-Islander,0.0,0.0,12.0,Thailand,0,0
31.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,55.0,United-States,0,1
45.0,Private,,,Divorced,Exec-managerial,Not-in-family,White,13550.0,,50.0,United-States,1,1
,Private,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,0.0,0.0,40.0,Mexico,0,1
27.0,State-gov,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,Scotland,0,1
40.0,Private,Some-college,10.0,,Transport-moving,Not-in-family,Black,0.0,0.0,40.0,United-States,0,0
,Private,,9.0,Widowed,Machine-op-inspct,Not-in-family,White,0.0,0.0,32.0,,0,0
51.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,,50.0,United-States,0,1
55.0,Private,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,,0.0,,20.0,,0,1
43.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,,United-States,1,1
23.0,State-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,0.0,0.0,27.0,United-States,0,0
48.0,Private,HS-grad,9.0,,Other-service,Husband,White,0.0,,,United-States,0,1
42.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,2885.0,0.0,30.0,United-States,0,1
51.0,Self-emp-inc,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,,0.0,40.0,,1,1
32.0,Private,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,5013.0,0.0,55.0,United-States,0,1
34.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,45.0,United-States,1,1
31.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,1,1
71.0,,7th-8th,4.0,Divorced,,Unmarried,White,0.0,0.0,45.0,United-States,0,1
17.0,Private,10th,6.0,Never-married,Other-service,Own-child,White,0.0,0.0,8.0,United-States,0,1
37.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,0.0,0.0,,United-States,1,0
26.0,,12th,8.0,Married-civ-spouse,Priv-house-serv,Wife,,0.0,0.0,,Dominican-Republic,0,0
17.0,,11th,7.0,Never-married,Sales,Own-child,,,0.0,15.0,United-States,0,0
34.0,Private,,13.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,0.0,0.0,40.0,,1,1
46.0,Private,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,1902.0,40.0,,1,1
33.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,0.0,0.0,40.0,,0,1
41.0,Local-gov,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
59.0,Private,10th,6.0,,Protective-serv,Not-in-family,Asian-Pac-Islander,,0.0,40.0,India,0,1
50.0,,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,7688.0,0.0,50.0,United-States,1,1
